,time,exp,func,param1,param2
3380,5.498804,list,A = [i for i in range(N)],100000,
3381,5.532244,list,A = [i for i in range(N)],100000,
3382,5.4610887,list,A = [i for i in range(N)],100000,
3383,5.472557,list,A = [i for i in range(N)],100000,
3384,5.423294,list,A = [i for i in range(N)],100000,
3385,5.418806,list,A = [i for i in range(N)],100000,
3386,5.388545,list,A = [i for i in range(N)],100000,
3387,5.413796,list,A = [i for i in range(N)],100000,
3388,5.374206,list,A = [i for i in range(N)],100000,
3389,5.5406218,list,A = [i for i in range(N)],100000,
3390,5.823513,list,A = [i for i in range(N)],100000,
3391,5.4215927,list,A = [i for i in range(N)],100000,
3392,5.577912,list,A = [i for i in range(N)],100000,
3393,5.457053,list,A = [i for i in range(N)],100000,
3394,5.515606,list,A = [i for i in range(N)],100000,
3395,5.427743,list,A = [i for i in range(N)],100000,
3396,5.460886,list,A = [i for i in range(N)],100000,
3397,5.549367,list,A = [i for i in range(N)],100000,
3398,5.55258,list,A = [i for i in range(N)],100000,
3399,5.463961,list,A = [i for i in range(N)],100000,
3400,4.639528,list,[None] * N,1000000,
3401,5.8090787,list,[None] * N,1000000,
3402,4.187802,list,[None] * N,1000000,
3403,4.39484,list,[None] * N,1000000,
3404,4.357459,list,[None] * N,1000000,
3405,4.384513,list,[None] * N,1000000,
3406,4.4010386,list,[None] * N,1000000,
3407,4.535112,list,[None] * N,1000000,
3408,4.823231,list,[None] * N,1000000,
3409,4.482252,list,[None] * N,1000000,
3410,4.5751667,list,[None] * N,1000000,
3411,4.618453,list,[None] * N,1000000,
3412,4.613668,list,[None] * N,1000000,
3413,4.600226,list,[None] * N,1000000,
3414,4.6022887,list,[None] * N,1000000,
3415,4.6353183,list,[None] * N,1000000,
3416,4.6994457,list,[None] * N,1000000,
3417,4.71426,list,[None] * N,1000000,
3418,5.460949,list,[None] * N,1000000,
3419,4.933061,list,[None] * N,1000000,
3420,4.946509,list,[None] * N,1000000,
3421,5.4587193,list,[None] * N,1000000,
3422,5.177719,list,[None] * N,1000000,
3423,6.173768,list,[None] * N,1000000,
3424,5.820175,list,[None] * N,1000000,
3425,5.768011,list,[None] * N,1000000,
3426,5.526143,list,[None] * N,1000000,
3427,5.447443,list,[None] * N,1000000,
3428,5.500079,list,[None] * N,1000000,
3429,5.3467655,list,[None] * N,1000000,
3430,4.736227,list,[None] * N,1000000,
3431,4.6881924,list,[None] * N,1000000,
3432,4.7360787,list,[None] * N,1000000,
3433,5.472881,list,[None] * N,1000000,
3434,5.3684077,list,[None] * N,1000000,
3435,5.0584006,list,[None] * N,1000000,
3436,4.796838,list,[None] * N,1000000,
3437,5.049805,list,[None] * N,1000000,
3438,5.847043,list,[None] * N,1000000,
3439,5.6291547,list,[None] * N,1000000,
3440,5.602789,list,[None] * N,1000000,
3441,5.6190987,list,[None] * N,1000000,
3442,5.33321,list,[None] * N,1000000,
3443,5.056203,list,[None] * N,1000000,
3444,4.752138,list,[None] * N,1000000,
3445,5.166782,list,[None] * N,1000000,
3446,5.1032343,list,[None] * N,1000000,
3447,5.259773,list,[None] * N,1000000,
3448,5.173468,list,[None] * N,1000000,
3449,5.246305,list,[None] * N,1000000,
3450,5.196033,list,[None] * N,1000000,
3451,5.2715244,list,[None] * N,1000000,
3452,5.141795,list,[None] * N,1000000,
3453,5.0956264,list,[None] * N,1000000,
3454,5.823416,list,[None] * N,1000000,
3455,5.211075,list,[None] * N,1000000,
3456,5.458409,list,[None] * N,1000000,
3457,5.384652,list,[None] * N,1000000,
3458,5.634329,list,[None] * N,1000000,
3459,5.248207,list,[None] * N,1000000,
3460,5.175022,list,[None] * N,1000000,
3461,5.141152,list,[None] * N,1000000,
3462,5.386836,list,[None] * N,1000000,
3463,5.725574,list,[None] * N,1000000,
3464,5.084201,list,[None] * N,1000000,
3465,5.457286,list,[None] * N,1000000,
3466,5.462383,list,[None] * N,1000000,
3467,5.57272,list,[None] * N,1000000,
3468,5.39591,list,[None] * N,1000000,
3469,5.497018,list,[None] * N,1000000,
3470,5.0396204,list,[None] * N,1000000,
3471,5.035364,list,[None] * N,1000000,
3472,4.980603,list,[None] * N,1000000,
3473,5.023697,list,[None] * N,1000000,
3474,5.299746,list,[None] * N,1000000,
3475,5.4879684,list,[None] * N,1000000,
3476,5.139183,list,[None] * N,1000000,
3477,5.168076,list,[None] * N,1000000,
3478,5.114336,list,[None] * N,1000000,
3479,5.022719,list,[None] * N,1000000,
3480,5.26507,list,[None] * N,1000000,
3481,5.085886,list,[None] * N,1000000,
3482,5.124405,list,[None] * N,1000000,
3483,4.864519,list,[None] * N,1000000,
3484,5.075737,list,[None] * N,1000000,
3485,5.1722436,list,[None] * N,1000000,
3486,5.0018167,list,[None] * N,1000000,
3487,5.207278,list,[None] * N,1000000,
3488,5.205946,list,[None] * N,1000000,
3489,5.5697813,list,[None] * N,1000000,
3490,5.3107433,list,[None] * N,1000000,
3491,5.361155,list,[None] * N,1000000,
3492,4.929963,list,[None] * N,1000000,
3493,5.0341806,list,[None] * N,1000000,
3494,4.916554,list,[None] * N,1000000,
3495,5.0406914,list,[None] * N,1000000,
3496,6.408197,list,[None] * N,1000000,
3497,6.102604,list,[None] * N,1000000,
3498,4.962769,list,[None] * N,1000000,
3499,4.986755,list,[None] * N,1000000,
3500,44.114452,list,[None for _ in range(N)],1000000,
3501,45.14801,list,[None for _ in range(N)],1000000,
3502,42.12335,list,[None for _ in range(N)],1000000,
3503,47.281963,list,[None for _ in range(N)],1000000,
3504,42.23676,list,[None for _ in range(N)],1000000,
3505,41.23588,list,[None for _ in range(N)],1000000,
3506,42.559704,list,[None for _ in range(N)],1000000,
3507,39.805286,list,[None for _ in range(N)],1000000,
3508,39.652946,list,[None for _ in range(N)],1000000,
3509,39.3599,list,[None for _ in range(N)],1000000,
3510,38.99911,list,[None for _ in range(N)],1000000,
3511,45.53118,list,[None for _ in range(N)],1000000,
3512,40.924793,list,[None for _ in range(N)],1000000,
3513,40.488277,list,[None for _ in range(N)],1000000,
3514,44.919186,list,[None for _ in range(N)],1000000,
3515,42.735855,list,[None for _ in range(N)],1000000,
3516,40.069424,list,[None for _ in range(N)],1000000,
3517,39.734505,list,[None for _ in range(N)],1000000,
3518,39.353214,list,[None for _ in range(N)],1000000,
3519,40.003613,list,[None for _ in range(N)],1000000,
3520,40.36176,list,[None for _ in range(N)],1000000,
3521,39.52439,list,[None for _ in range(N)],1000000,
3522,38.937893,list,[None for _ in range(N)],1000000,
3523,41.22523,list,[None for _ in range(N)],1000000,
3524,41.412746,list,[None for _ in range(N)],1000000,
3525,39.78556,list,[None for _ in range(N)],1000000,
3526,41.021755,list,[None for _ in range(N)],1000000,
3527,40.08132,list,[None for _ in range(N)],1000000,
3528,39.576363,list,[None for _ in range(N)],1000000,
3529,40.768543,list,[None for _ in range(N)],1000000,
3530,39.909733,list,[None for _ in range(N)],1000000,
3531,38.774616,list,[None for _ in range(N)],1000000,
3532,39.92729,list,[None for _ in range(N)],1000000,
3533,39.740135,list,[None for _ in range(N)],1000000,
3534,39.19743,list,[None for _ in range(N)],1000000,
3535,38.59947,list,[None for _ in range(N)],1000000,
3536,44.247818,list,[None for _ in range(N)],1000000,
3537,42.72902,list,[None for _ in range(N)],1000000,
3538,41.892937,list,[None for _ in range(N)],1000000,
3539,43.81677,list,[None for _ in range(N)],1000000,
3540,41.785156,list,[None for _ in range(N)],1000000,
3541,41.136967,list,[None for _ in range(N)],1000000,
3542,41.079475,list,[None for _ in range(N)],1000000,
3543,39.578648,list,[None for _ in range(N)],1000000,
3544,40.350597,list,[None for _ in range(N)],1000000,
3545,39.85755,list,[None for _ in range(N)],1000000,
3546,38.686817,list,[None for _ in range(N)],1000000,
3547,39.686054,list,[None for _ in range(N)],1000000,
3548,41.20087,list,[None for _ in range(N)],1000000,
3549,40.986214,list,[None for _ in range(N)],1000000,
3550,39.626442,list,[None for _ in range(N)],1000000,
3551,39.41532,list,[None for _ in range(N)],1000000,
3552,40.090042,list,[None for _ in range(N)],1000000,
3553,39.786247,list,[None for _ in range(N)],1000000,
3554,39.74022,list,[None for _ in range(N)],1000000,
3555,38.775204,list,[None for _ in range(N)],1000000,
3556,39.69574,list,[None for _ in range(N)],1000000,
3557,39.73404,list,[None for _ in range(N)],1000000,
3558,39.547577,list,[None for _ in range(N)],1000000,
3559,39.413982,list,[None for _ in range(N)],1000000,
3560,41.830288,list,[None for _ in range(N)],1000000,
3561,40.17844,list,[None for _ in range(N)],1000000,
3562,40.792934,list,[None for _ in range(N)],1000000,
3563,46.09765,list,[None for _ in range(N)],1000000,
3564,44.426098,list,[None for _ in range(N)],1000000,
3565,41.975327,list,[None for _ in range(N)],1000000,
3566,40.269573,list,[None for _ in range(N)],1000000,
3567,41.249805,list,[None for _ in range(N)],1000000,
3568,39.334435,list,[None for _ in range(N)],1000000,
3569,41.336586,list,[None for _ in range(N)],1000000,
3570,39.546917,list,[None for _ in range(N)],1000000,
3571,39.10591,list,[None for _ in range(N)],1000000,
3572,41.523872,list,[None for _ in range(N)],1000000,
3573,40.54412,list,[None for _ in range(N)],1000000,
3574,41.847652,list,[None for _ in range(N)],1000000,
3575,43.0832,list,[None for _ in range(N)],1000000,
3576,43.63353,list,[None for _ in range(N)],1000000,
3577,44.451996,list,[None for _ in range(N)],1000000,
3578,43.372955,list,[None for _ in range(N)],1000000,
3579,43.540146,list,[None for _ in range(N)],1000000,
3580,41.31161,list,[None for _ in range(N)],1000000,
3581,41.11501,list,[None for _ in range(N)],1000000,
3582,39.229256,list,[None for _ in range(N)],1000000,
3583,39.701645,list,[None for _ in range(N)],1000000,
3584,41.580822,list,[None for _ in range(N)],1000000,
3585,40.572453,list,[None for _ in range(N)],1000000,
3586,42.098297,list,[None for _ in range(N)],1000000,
3587,49.73437,list,[None for _ in range(N)],1000000,
3588,44.337738,list,[None for _ in range(N)],1000000,
3589,41.96476,list,[None for _ in range(N)],1000000,
3590,39.849884,list,[None for _ in range(N)],1000000,
3591,40.324337,list,[None for _ in range(N)],1000000,
3592,40.777206,list,[None for _ in range(N)],1000000,
3593,40.75624,list,[None for _ in range(N)],1000000,
3594,42.35446,list,[None for _ in range(N)],1000000,
3595,40.085815,list,[None for _ in range(N)],1000000,
3596,45.52943,list,[None for _ in range(N)],1000000,
3597,41.14194,list,[None for _ in range(N)],1000000,
3598,39.70645,list,[None for _ in range(N)],1000000,
3599,39.20645,list,[None for _ in range(N)],1000000,
3600,106.75125,list,append(),1000000,
3601,101.45049,list,append(),1000000,
3602,101.99214,list,append(),1000000,
3603,103.601555,list,append(),1000000,
3604,109.05982,list,append(),1000000,
3605,102.83232,list,append(),1000000,
3606,107.366066,list,append(),1000000,
3607,102.87953,list,append(),1000000,
3608,105.01807,list,append(),1000000,
3609,103.94525,list,append(),1000000,
3610,107.91537,list,append(),1000000,
3611,102.26892,list,append(),1000000,
3612,109.435455,list,append(),1000000,
3613,102.56127,list,append(),1000000,
3614,108.45408,list,append(),1000000,
3615,102.250275,list,append(),1000000,
3616,101.30332,list,append(),1000000,
3617,103.60154,list,append(),1000000,
3618,102.182076,list,append(),1000000,
3619,102.32995,list,append(),1000000,
3620,102.647964,list,append(),1000000,
3621,101.86543,list,append(),1000000,
3622,103.90616,list,append(),1000000,
3623,105.934715,list,append(),1000000,
3624,105.70808,list,append(),1000000,
3625,101.41198,list,append(),1000000,
3626,103.11179,list,append(),1000000,
3627,104.00644,list,append(),1000000,
3628,102.58883,list,append(),1000000,
3629,103.817474,list,append(),1000000,
3630,101.291534,list,append(),1000000,
3631,104.75778,list,append(),1000000,
3632,103.582184,list,append(),1000000,
3633,111.083496,list,append(),1000000,
3634,103.451385,list,append(),1000000,
3635,101.93036,list,append(),1000000,
3636,104.13065,list,append(),1000000,
3637,104.43775,list,append(),1000000,
3638,102.977,list,append(),1000000,
3639,102.08599,list,append(),1000000,
3640,101.19864,list,append(),1000000,
3641,103.72174,list,append(),1000000,
3642,103.45056,list,append(),1000000,
3643,112.36047,list,append(),1000000,
3644,103.474815,list,append(),1000000,
3645,103.17928,list,append(),1000000,
3646,103.81753,list,append(),1000000,
3647,103.415215,list,append(),1000000,
3648,102.233894,list,append(),1000000,
3649,100.96008,list,append(),1000000,
3650,101.11605,list,append(),1000000,
3651,103.31607,list,append(),1000000,
3652,106.94889,list,append(),1000000,
3653,104.034294,list,append(),1000000,
3654,102.583244,list,append(),1000000,
3655,102.342926,list,append(),1000000,
3656,107.41975,list,append(),1000000,
3657,101.73804,list,append(),1000000,
3658,102.37239,list,append(),1000000,
3659,101.905205,list,append(),1000000,
3660,101.82442,list,append(),1000000,
3661,107.20332,list,append(),1000000,
3662,111.050766,list,append(),1000000,
3663,104.08039,list,append(),1000000,
3664,103.18085,list,append(),1000000,
3665,104.00737,list,append(),1000000,
3666,103.00896,list,append(),1000000,
3667,102.13992,list,append(),1000000,
3668,101.91984,list,append(),1000000,
3669,101.646935,list,append(),1000000,
3670,103.526535,list,append(),1000000,
3671,104.23244,list,append(),1000000,
3672,106.75637,list,append(),1000000,
3673,102.108955,list,append(),1000000,
3674,103.24605,list,append(),1000000,
3675,103.678024,list,append(),1000000,
3676,102.83667,list,append(),1000000,
3677,104.49115,list,append(),1000000,
3678,103.10599,list,append(),1000000,
3679,106.16608,list,append(),1000000,
3680,104.11,list,append(),1000000,
3681,112.75636,list,append(),1000000,
3682,103.25736,list,append(),1000000,
3683,101.80637,list,append(),1000000,
3684,101.68867,list,append(),1000000,
3685,103.78132,list,append(),1000000,
3686,104.58531,list,append(),1000000,
3687,105.89164,list,append(),1000000,
3688,100.75131,list,append(),1000000,
3689,101.836334,list,append(),1000000,
3690,103.61116,list,append(),1000000,
3691,113.61169,list,append(),1000000,
3692,101.721504,list,append(),1000000,
3693,104.77457,list,append(),1000000,
3694,103.6673,list,append(),1000000,
3695,103.114784,list,append(),1000000,
3696,104.88116,list,append(),1000000,
3697,103.96535,list,append(),1000000,
3698,101.675545,list,append(),1000000,
3699,103.82943,list,append(),1000000,
3700,73.9375,list,A[i] = i,1000000,
3701,77.766716,list,A[i] = i,1000000,
3702,69.11253,list,A[i] = i,1000000,
3703,69.280876,list,A[i] = i,1000000,
3704,73.40008,list,A[i] = i,1000000,
3705,70.66072,list,A[i] = i,1000000,
3706,70.90249,list,A[i] = i,1000000,
3707,69.51337,list,A[i] = i,1000000,
3708,69.79903,list,A[i] = i,1000000,
3709,69.33347,list,A[i] = i,1000000,
3710,69.09118,list,A[i] = i,1000000,
3711,69.16152,list,A[i] = i,1000000,
3712,68.99711,list,A[i] = i,1000000,
3713,71.83469,list,A[i] = i,1000000,
3714,69.020905,list,A[i] = i,1000000,
3715,80.86007,list,A[i] = i,1000000,
3716,71.51908,list,A[i] = i,1000000,
3717,70.57409,list,A[i] = i,1000000,
3718,74.227066,list,A[i] = i,1000000,
3719,73.4632,list,A[i] = i,1000000,
3720,77.47013,list,A[i] = i,1000000,
3721,69.59572,list,A[i] = i,1000000,
3722,69.56846,list,A[i] = i,1000000,
3723,68.847885,list,A[i] = i,1000000,
3724,69.168625,list,A[i] = i,1000000,
3725,69.50072,list,A[i] = i,1000000,
3726,68.79369,list,A[i] = i,1000000,
3727,70.99365,list,A[i] = i,1000000,
3728,69.83017,list,A[i] = i,1000000,
3729,74.36405,list,A[i] = i,1000000,
3730,80.120026,list,A[i] = i,1000000,
3731,77.94391,list,A[i] = i,1000000,
3732,71.19835,list,A[i] = i,1000000,
3733,68.307175,list,A[i] = i,1000000,
3734,70.88292,list,A[i] = i,1000000,
3735,68.34227,list,A[i] = i,1000000,
3736,68.2016,list,A[i] = i,1000000,
3737,69.27628,list,A[i] = i,1000000,
3738,66.76499,list,A[i] = i,1000000,
3739,67.42702,list,A[i] = i,1000000,
3740,67.81348,list,A[i] = i,1000000,
3741,68.40847,list,A[i] = i,1000000,
3742,67.62594,list,A[i] = i,1000000,
3743,77.086464,list,A[i] = i,1000000,
3744,69.7244,list,A[i] = i,1000000,
3745,67.081436,list,A[i] = i,1000000,
3746,67.383224,list,A[i] = i,1000000,
3747,68.51863,list,A[i] = i,1000000,
3748,68.38301,list,A[i] = i,1000000,
3749,67.68388,list,A[i] = i,1000000,
3750,70.70325,list,A[i] = i,1000000,
3751,73.34878,list,A[i] = i,1000000,
3752,73.20382,list,A[i] = i,1000000,
3753,76.127785,list,A[i] = i,1000000,
3754,69.01527,list,A[i] = i,1000000,
3755,72.45048,list,A[i] = i,1000000,
3756,70.35287,list,A[i] = i,1000000,
3757,93.741806,list,A[i] = i,1000000,
3758,86.98221,list,A[i] = i,1000000,
3759,73.110435,list,A[i] = i,1000000,
3760,73.200134,list,A[i] = i,1000000,
3761,70.31468,list,A[i] = i,1000000,
3762,71.86653,list,A[i] = i,1000000,
3763,70.102135,list,A[i] = i,1000000,
3764,69.45495,list,A[i] = i,1000000,
3765,69.03751,list,A[i] = i,1000000,
3766,69.64834,list,A[i] = i,1000000,
3767,69.26743,list,A[i] = i,1000000,
3768,68.98478,list,A[i] = i,1000000,
3769,70.41693,list,A[i] = i,1000000,
3770,69.665565,list,A[i] = i,1000000,
3771,74.922356,list,A[i] = i,1000000,
3772,70.02564,list,A[i] = i,1000000,
3773,68.91243,list,A[i] = i,1000000,
3774,68.8762,list,A[i] = i,1000000,
3775,68.66641,list,A[i] = i,1000000,
3776,71.53647,list,A[i] = i,1000000,
3777,69.2115,list,A[i] = i,1000000,
3778,68.71342,list,A[i] = i,1000000,
3779,68.84382,list,A[i] = i,1000000,
3780,69.44073,list,A[i] = i,1000000,
3781,69.58642,list,A[i] = i,1000000,
3782,69.16734,list,A[i] = i,1000000,
3783,71.64061,list,A[i] = i,1000000,
3784,69.41777,list,A[i] = i,1000000,
3785,73.57978,list,A[i] = i,1000000,
3786,72.196594,list,A[i] = i,1000000,
3787,69.2347,list,A[i] = i,1000000,
3788,69.18371,list,A[i] = i,1000000,
3789,68.9821,list,A[i] = i,1000000,
3790,70.468544,list,A[i] = i,1000000,
3791,68.889175,list,A[i] = i,1000000,
3792,68.93747,list,A[i] = i,1000000,
3793,70.01979,list,A[i] = i,1000000,
3794,69.25774,list,A[i] = i,1000000,
3795,68.38994,list,A[i] = i,1000000,
3796,68.974365,list,A[i] = i,1000000,
3797,70.809166,list,A[i] = i,1000000,
3798,68.687355,list,A[i] = i,1000000,
3799,71.528656,list,A[i] = i,1000000,
3800,68.58174,list,A = [i for i in range(N)],1000000,
3801,64.350975,list,A = [i for i in range(N)],1000000,
3802,65.014565,list,A = [i for i in range(N)],1000000,
3803,64.02207,list,A = [i for i in range(N)],1000000,
3804,64.462135,list,A = [i for i in range(N)],1000000,
3805,64.896996,list,A = [i for i in range(N)],1000000,
3806,64.383286,list,A = [i for i in range(N)],1000000,
3807,64.16288,list,A = [i for i in range(N)],1000000,
3808,64.75842,list,A = [i for i in range(N)],1000000,
3809,64.91174,list,A = [i for i in range(N)],1000000,
3810,64.183266,list,A = [i for i in range(N)],1000000,
3811,63.711063,list,A = [i for i in range(N)],1000000,
3812,64.95839,list,A = [i for i in range(N)],1000000,
3813,71.095825,list,A = [i for i in range(N)],1000000,
3814,67.16097,list,A = [i for i in range(N)],1000000,
3815,70.26061,list,A = [i for i in range(N)],1000000,
3816,64.63815,list,A = [i for i in range(N)],1000000,
3817,63.688034,list,A = [i for i in range(N)],1000000,
3818,64.069046,list,A = [i for i in range(N)],1000000,
3819,65.97956,list,A = [i for i in range(N)],1000000,
3820,67.7339,list,A = [i for i in range(N)],1000000,
3821,64.8858,list,A = [i for i in range(N)],1000000,
3822,64.42132,list,A = [i for i in range(N)],1000000,
3823,64.27213,list,A = [i for i in range(N)],1000000,
3824,63.827625,list,A = [i for i in range(N)],1000000,
3825,64.14801,list,A = [i for i in range(N)],1000000,
3826,65.74915,list,A = [i for i in range(N)],1000000,
3827,64.310776,list,A = [i for i in range(N)],1000000,
3828,65.33834,list,A = [i for i in range(N)],1000000,
3829,64.05918,list,A = [i for i in range(N)],1000000,
3830,72.16319,list,A = [i for i in range(N)],1000000,
3831,68.415405,list,A = [i for i in range(N)],1000000,
3832,64.90376,list,A = [i for i in range(N)],1000000,
3833,64.11348,list,A = [i for i in range(N)],1000000,
3834,63.756943,list,A = [i for i in range(N)],1000000,
3835,67.54953,list,A = [i for i in range(N)],1000000,
3836,64.706436,list,A = [i for i in range(N)],1000000,
3837,64.28559,list,A = [i for i in range(N)],1000000,
3838,65.64665,list,A = [i for i in range(N)],1000000,
3839,64.63937,list,A = [i for i in range(N)],1000000,
3840,63.871956,list,A = [i for i in range(N)],1000000,
3841,64.03133,list,A = [i for i in range(N)],1000000,
3842,63.701763,list,A = [i for i in range(N)],1000000,
3843,65.5203,list,A = [i for i in range(N)],1000000,
3844,65.09655,list,A = [i for i in range(N)],1000000,
3845,68.136345,list,A = [i for i in range(N)],1000000,
3846,68.099884,list,A = [i for i in range(N)],1000000,
3847,64.35169,list,A = [i for i in range(N)],1000000,
3848,64.833626,list,A = [i for i in range(N)],1000000,
3849,68.61208,list,A = [i for i in range(N)],1000000,
3850,66.81412,list,A = [i for i in range(N)],1000000,
3851,70.25821,list,A = [i for i in range(N)],1000000,
3852,64.22311,list,A = [i for i in range(N)],1000000,
3853,66.19327,list,A = [i for i in range(N)],1000000,
3854,64.38617,list,A = [i for i in range(N)],1000000,
3855,64.1516,list,A = [i for i in range(N)],1000000,
3856,64.433136,list,A = [i for i in range(N)],1000000,
3857,63.785934,list,A = [i for i in range(N)],1000000,
3858,67.48609,list,A = [i for i in range(N)],1000000,
3859,70.55303,list,A = [i for i in range(N)],1000000,
3860,70.05656,list,A = [i for i in range(N)],1000000,
3861,84.34755,list,A = [i for i in range(N)],1000000,
3862,81.03686,list,A = [i for i in range(N)],1000000,
3863,66.10893,list,A = [i for i in range(N)],1000000,
3864,64.0512,list,A = [i for i in range(N)],1000000,
3865,65.590775,list,A = [i for i in range(N)],1000000,
3866,64.09491,list,A = [i for i in range(N)],1000000,
3867,63.865906,list,A = [i for i in range(N)],1000000,
3868,64.13916,list,A = [i for i in range(N)],1000000,
3869,64.04935,list,A = [i for i in range(N)],1000000,
3870,63.414528,list,A = [i for i in range(N)],1000000,
3871,63.976162,list,A = [i for i in range(N)],1000000,
3872,64.09067,list,A = [i for i in range(N)],1000000,
3873,64.892876,list,A = [i for i in range(N)],1000000,
3874,64.465996,list,A = [i for i in range(N)],1000000,
3875,68.29363,list,A = [i for i in range(N)],1000000,
3876,67.15343,list,A = [i for i in range(N)],1000000,
3877,65.11485,list,A = [i for i in range(N)],1000000,
3878,65.111275,list,A = [i for i in range(N)],1000000,
3879,64.517624,list,A = [i for i in range(N)],1000000,
3880,64.54315,list,A = [i for i in range(N)],1000000,
3881,66.22542,list,A = [i for i in range(N)],1000000,
3882,70.3365,list,A = [i for i in range(N)],1000000,
3883,64.15894,list,A = [i for i in range(N)],1000000,
3884,65.59562,list,A = [i for i in range(N)],1000000,
3885,64.26537,list,A = [i for i in range(N)],1000000,
3886,63.97915,list,A = [i for i in range(N)],1000000,
3887,64.58489,list,A = [i for i in range(N)],1000000,
3888,65.442986,list,A = [i for i in range(N)],1000000,
3889,64.511986,list,A = [i for i in range(N)],1000000,
3890,67.91818,list,A = [i for i in range(N)],1000000,
3891,73.27121,list,A = [i for i in range(N)],1000000,
3892,64.3641,list,A = [i for i in range(N)],1000000,
3893,64.079445,list,A = [i for i in range(N)],1000000,
3894,63.716965,list,A = [i for i in range(N)],1000000,
3895,65.09458,list,A = [i for i in range(N)],1000000,
3896,65.01525,list,A = [i for i in range(N)],1000000,
3897,64.34205,list,A = [i for i in range(N)],1000000,
3898,64.07765,list,A = [i for i in range(N)],1000000,
3899,63.32556,list,A = [i for i in range(N)],1000000,
3900,74.35717,list,[None] * N,10000000,
3901,43.434383,list,[None] * N,10000000,
3902,45.444748,list,[None] * N,10000000,
3903,44.21284,list,[None] * N,10000000,
3904,44.73834,list,[None] * N,10000000,
3905,47.124844,list,[None] * N,10000000,
3906,45.59002,list,[None] * N,10000000,
3907,46.367294,list,[None] * N,10000000,
3908,49.32989,list,[None] * N,10000000,
3909,48.50282,list,[None] * N,10000000,
3910,44.430866,list,[None] * N,10000000,
3911,44.63118,list,[None] * N,10000000,
3912,44.303497,list,[None] * N,10000000,
3913,44.506374,list,[None] * N,10000000,
3914,44.143513,list,[None] * N,10000000,
3915,48.49468,list,[None] * N,10000000,
3916,49.523376,list,[None] * N,10000000,
3917,45.395813,list,[None] * N,10000000,
3918,47.365395,list,[None] * N,10000000,
3919,45.50103,list,[None] * N,10000000,
3920,44.965942,list,[None] * N,10000000,
3921,44.919594,list,[None] * N,10000000,
3922,45.961464,list,[None] * N,10000000,
3923,44.284252,list,[None] * N,10000000,
3924,44.321335,list,[None] * N,10000000,
3925,44.419476,list,[None] * N,10000000,
3926,45.245506,list,[None] * N,10000000,
3927,47.084785,list,[None] * N,10000000,
3928,44.98386,list,[None] * N,10000000,
3929,50.53165,list,[None] * N,10000000,
3930,48.696247,list,[None] * N,10000000,
3931,47.65973,list,[None] * N,10000000,
3932,44.5397,list,[None] * N,10000000,
3933,44.653645,list,[None] * N,10000000,
3934,51.627014,list,[None] * N,10000000,
3935,52.64667,list,[None] * N,10000000,
3936,46.231667,list,[None] * N,10000000,
3937,50.993633,list,[None] * N,10000000,
3938,45.162857,list,[None] * N,10000000,
3939,46.671524,list,[None] * N,10000000,
3940,47.91697,list,[None] * N,10000000,
3941,46.389225,list,[None] * N,10000000,
3942,44.539886,list,[None] * N,10000000,
3943,46.05304,list,[None] * N,10000000,
3944,44.03326,list,[None] * N,10000000,
3945,44.579266,list,[None] * N,10000000,
3946,44.82015,list,[None] * N,10000000,
3947,45.13535,list,[None] * N,10000000,
3948,47.908363,list,[None] * N,10000000,
3949,44.930916,list,[None] * N,10000000,
3950,46.136715,list,[None] * N,10000000,
3951,50.08083,list,[None] * N,10000000,
3952,51.141716,list,[None] * N,10000000,
3953,45.348682,list,[None] * N,10000000,
3954,44.406815,list,[None] * N,10000000,
3955,44.785385,list,[None] * N,10000000,
3956,47.344883,list,[None] * N,10000000,
3957,45.3258,list,[None] * N,10000000,
3958,46.305714,list,[None] * N,10000000,
3959,48.39543,list,[None] * N,10000000,
3960,44.796627,list,[None] * N,10000000,
3961,44.867107,list,[None] * N,10000000,
3962,45.173218,list,[None] * N,10000000,
3963,45.199432,list,[None] * N,10000000,
3964,44.665348,list,[None] * N,10000000,
3965,44.56321,list,[None] * N,10000000,
3966,44.11801,list,[None] * N,10000000,
3967,45.73169,list,[None] * N,10000000,
3968,44.11257,list,[None] * N,10000000,
3969,44.82213,list,[None] * N,10000000,
3970,48.903687,list,[None] * N,10000000,
3971,54.79264,list,[None] * N,10000000,
3972,52.828854,list,[None] * N,10000000,
3973,54.098198,list,[None] * N,10000000,
3974,51.337082,list,[None] * N,10000000,
3975,47.892155,list,[None] * N,10000000,
3976,44.297737,list,[None] * N,10000000,
3977,48.239815,list,[None] * N,10000000,
3978,45.374817,list,[None] * N,10000000,
3979,44.340435,list,[None] * N,10000000,
3980,50.7857,list,[None] * N,10000000,
3981,47.938713,list,[None] * N,10000000,
3982,45.41774,list,[None] * N,10000000,
3983,45.117504,list,[None] * N,10000000,
3984,45.34494,list,[None] * N,10000000,
3985,46.026943,list,[None] * N,10000000,
3986,45.146782,list,[None] * N,10000000,
3987,43.93091,list,[None] * N,10000000,
3988,45.34272,list,[None] * N,10000000,
3989,44.201378,list,[None] * N,10000000,
3990,45.19498,list,[None] * N,10000000,
3991,47.071774,list,[None] * N,10000000,
3992,47.99531,list,[None] * N,10000000,
3993,47.56714,list,[None] * N,10000000,
3994,49.15245,list,[None] * N,10000000,
3995,48.658184,list,[None] * N,10000000,
3996,47.166233,list,[None] * N,10000000,
